amount,amountCreditDebitIndicator,effectiveDate,glAccountNumber,jeHeaderDescription,journalId,journalIdLineNumber,transactionId,transactionTypeDescription,transactionType,reversalReason,isNegativePostingIndicator,reversalID,reversalType,reversalFiscalYear,isInterCoFlag,clearingDocumentNumber,clearingDate,customerNumber,vendorNumber,documentStatus,documentDate,documentType,transactionKey,accountType,referenceTransaction,businessTransactionCode,postingKey,isClearing,referenceSubledgerDocumentNumber,transactionCode,amountCurrency,approvedBy,approvedDateTime,businessUnitCode,enteredBy,enteredDateTime,fiscalYear,jeLineDescription,journalEntryType,lastModifiedBy,lastModifiedDate,localAmount,localAmountCurrency,period,reportingAmount,reportingAmountCurrency,reversalIndicator,reversalJournalId,segment01,segment02,segment03,segment04,segment05,sourceId,tags,taxCode,userDefined1,userDefined2
900.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16295,1,003-08-0000016295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16296,1,003-08-0000016296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16297,1,003-08-0000016297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16298,1,003-08-0000016298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16299,1,003-08-0000016299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16300,1,003-08-0000016300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16301,1,003-08-0000016301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16302,1,003-08-0000016302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16303,1,003-08-0000016303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16304,1,003-08-0000016304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16305,1,003-08-0000016305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16306,1,003-08-0000016306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16307,1,003-08-0000016307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16308,1,003-08-0000016308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002222,16309,1,003-08-0000016309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002222,,,,,,2,,,,,,,,,,,,,,
33.5,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16352,1,003-08-0000016352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
26.8,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16353,1,003-08-0000016353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
79.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16354,1,003-08-0000016354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
63.2,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16355,1,003-08-0000016355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
27.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16356,1,003-08-0000016356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
48.6,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16357,1,003-08-0000016357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
28.5,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16358,1,003-08-0000016358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
5.7,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16359,1,003-08-0000016359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
16.8,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16360,1,003-08-0000016360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
28.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16361,1,003-08-0000016361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
48.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16362,1,003-08-0000016362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
40.0,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16363,1,003-08-0000016363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
50.4,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16364,1,003-08-0000016364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
61.6,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16365,1,003-08-0000016365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
33.5,D,2021-02-10T00:00:00Z,13101,Order No 0000002221,16366,1,003-08-0000016366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002221,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16706,1,003-08-0000016706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16707,1,003-08-0000016707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
180.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16708,1,003-08-0000016708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
180.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16709,1,003-08-0000016709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16710,1,003-08-0000016710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16711,1,003-08-0000016711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16712,1,003-08-0000016712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16713,1,003-08-0000016713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16714,1,003-08-0000016714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16715,1,003-08-0000016715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16716,1,003-08-0000016716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16717,1,003-08-0000016717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16718,1,003-08-0000016718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16719,1,003-08-0000016719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16720,1,003-08-0000016720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16721,1,003-08-0000016721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16722,1,003-08-0000016722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16723,1,003-08-0000016723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16724,1,003-08-0000016724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16725,1,003-08-0000016725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16726,1,003-08-0000016726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002253,16727,1,003-08-0000016727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002253,,,,,,2,,,,,,,,,,,,,,
33.5,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16763,1,003-08-0000016763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
7.9,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16764,1,003-08-0000016764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
23.7,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16765,1,003-08-0000016765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
27.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16766,1,003-08-0000016766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
11.4,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16767,1,003-08-0000016767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
16.8,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16768,1,003-08-0000016768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
80.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16769,1,003-08-0000016769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
50.4,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16770,1,003-08-0000016770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
56.0,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16771,1,003-08-0000016771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
26.8,D,2021-02-17T00:00:00Z,13101,Order No 0000002252,16772,1,003-08-0000016772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002252,,,,,,2,,,,,,,,,,,,,,
149.99,D,2021-02-24T00:00:00Z,13101,Order No 0000002271,16965,1,003-08-0000016965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002271,,,,,,2,,,,,,,,,,,,,,
75.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002272,16966,1,003-08-0000016966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002272,,,,,,2,,,,,,,,,,,,,,
28.5,D,2021-02-24T00:00:00Z,13101,Order No 0000002254,16983,1,003-08-0000016983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002254,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16984,1,003-08-0000016984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16985,1,003-08-0000016985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16986,1,003-08-0000016986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16987,1,003-08-0000016987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16988,1,003-08-0000016988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16989,1,003-08-0000016989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
1799.88,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16990,1,003-08-0000016990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
180.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16991,1,003-08-0000016991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16992,1,003-08-0000016992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16993,1,003-08-0000016993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16994,1,003-08-0000016994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16995,1,003-08-0000016995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
960.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16996,1,003-08-0000016996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16997,1,003-08-0000016997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16998,1,003-08-0000016998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
900.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,16999,1,003-08-0000016999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,17000,1,003-08-0000017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,17001,1,003-08-0000017001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
3600.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002287,17002,1,003-08-0000017002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002287,,,,,,2,,,,,,,,,,,,,,
20.1,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17038,1,003-08-0000017038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
23.7,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17039,1,003-08-0000017039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
79.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17040,1,003-08-0000017040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
37.8,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17041,1,003-08-0000017041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
16.2,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17042,1,003-08-0000017042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
28.5,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17043,1,003-08-0000017043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
39.2,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17044,1,003-08-0000017044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
5.6,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17045,1,003-08-0000017045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
64.0,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17046,1,003-08-0000017046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
20.1,D,2021-02-24T00:00:00Z,13101,Order No 0000002286,17047,1,003-08-0000017047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002286,,,,,,2,,,,,,,,,,,,,,
6.7,D,2021-03-03T00:00:00Z,13101,Order No 0000002288,17259,1,003-08-0000017259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002288,,,,,,3,,,,,,,,,,,,,,
1799.88,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17260,1,003-08-0000017260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
1799.88,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17261,1,003-08-0000017261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
1799.88,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17262,1,003-08-0000017262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
180.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17263,1,003-08-0000017263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
960.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17264,1,003-08-0000017264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
960.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17265,1,003-08-0000017265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
960.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17266,1,003-08-0000017266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
960.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17267,1,003-08-0000017267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
960.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17268,1,003-08-0000017268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
960.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17269,1,003-08-0000017269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
900.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17270,1,003-08-0000017270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
900.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17271,1,003-08-0000017271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
900.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17272,1,003-08-0000017272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
900.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17273,1,003-08-0000017273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
3600.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17274,1,003-08-0000017274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
3600.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17275,1,003-08-0000017275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
3600.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17276,1,003-08-0000017276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
3600.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17277,1,003-08-0000017277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
3600.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002314,17278,1,003-08-0000017278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000002314,,,,,,3,,,,,,,,,,,,,,
67.0,D,2021-03-03T00:00:00Z,13101,Order No 0000002313,17319,1,003-08-0000017319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002313,,,,,,3,,,,,,,,,,,,,,
63.2,D,2021-03-03T00:00:00Z,13101,Order No 0000002313,17320,1,003-08-0000017320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000002313,,,,,,3,,,,,,,,,,,,,,
